in s,C1 in V,C2 in V,C4 in V,ARB0
-5.146776E-04,2.63184E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.146752E-04,2.65137E+00,1.07422E-01,3.92949E+00,6.1817395E-06
-5.146728E-04,2.62207E+00,6.83594E-02,4.07598E+00,6.1817395E-06
-5.146704E-04,2.69043E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.146680E-04,2.65137E+00,-2.92969E-02,4.12480E+00,6.1817395E-06
-5.146656E-04,2.65137E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.146632E-04,2.66113E+00,6.83594E-02,3.97832E+00,6.1817395E-06
-5.146608E-04,2.66113E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.146584E-04,2.66113E+00,-9.76562E-03,4.17363E+00,6.1817395E-06
-5.146560E-04,2.65137E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.146536E-04,2.65137E+00,6.83594E-02,4.12480E+00,6.1817395E-06
-5.146512E-04,2.65137E+00,4.88281E-02,4.17363E+00,6.1817395E-06
-5.146488E-04,2.68066E+00,-9.76562E-03,3.92949E+00,6.1817395E-06
-5.146464E-04,2.66113E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.146440E-04,2.68066E+00,-2.92969E-02,4.02715E+00,6.1817395E-06
-5.146416E-04,2.68066E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.146392E-04,2.65137E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.146368E-04,2.66113E+00,2.92969E-02,4.12480E+00,6.1817395E-06
-5.146344E-04,2.67090E+00,-9.76562E-03,3.88066E+00,6.1817395E-06
-5.146320E-04,2.66113E+00,-9.76562E-03,4.17363E+00,6.1817395E-06
-5.146296E-04,2.65137E+00,-4.88281E-02,3.92949E+00,6.1817395E-06
-5.146272E-04,2.63184E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.146248E-04,2.68066E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.146224E-04,2.66113E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.146200E-04,2.68066E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.146176E-04,2.66113E+00,-1.26953E-01,4.07598E+00,6.1817395E-06
-5.146152E-04,2.68066E+00,1.07422E-01,4.07598E+00,6.1817395E-06
-5.146128E-04,2.68066E+00,9.76562E-03,4.12480E+00,6.1817395E-06
-5.146104E-04,2.67090E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.146080E-04,2.66113E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.146056E-04,2.68066E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.146032E-04,2.69043E+00,9.76562E-03,4.22246E+00,6.1817395E-06
-5.146008E-04,2.68066E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.145984E-04,2.67090E+00,4.88281E-02,4.17363E+00,6.1817395E-06
-5.145960E-04,2.67090E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.145936E-04,2.65137E+00,-4.88281E-02,4.22246E+00,6.1817395E-06
-5.145912E-04,2.65137E+00,9.76562E-03,4.22246E+00,6.1817395E-06
-5.145888E-04,2.68066E+00,9.76562E-03,4.17363E+00,6.1817395E-06
-5.145864E-04,2.66113E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.145840E-04,2.67090E+00,8.78906E-02,4.22246E+00,6.1817395E-06
-5.145816E-04,2.68066E+00,-2.92969E-02,3.97832E+00,6.1817395E-06
-5.145792E-04,2.66113E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.145768E-04,2.69043E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.145744E-04,2.68066E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.145720E-04,2.66113E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.145696E-04,2.67090E+00,6.83594E-02,4.12480E+00,6.1817395E-06
-5.145672E-04,2.68066E+00,-2.92969E-02,3.78301E+00,6.1817395E-06
-5.145648E-04,2.69043E+00,4.88281E-02,3.92949E+00,6.1817395E-06
-5.145624E-04,2.66113E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.145600E-04,2.66113E+00,-4.88281E-02,4.07598E+00,6.1817395E-06
-5.145576E-04,2.66113E+00,1.07422E-01,4.07598E+00,6.1817395E-06
-5.145552E-04,2.68066E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.145528E-04,2.70020E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.145504E-04,2.67090E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.145480E-04,2.67090E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.145456E-04,2.68066E+00,6.83594E-02,4.07598E+00,6.1817395E-06
-5.145432E-04,2.69043E+00,-4.88281E-02,4.22246E+00,6.1817395E-06
-5.145408E-04,2.68066E+00,8.78906E-02,3.88066E+00,6.1817395E-06
-5.145384E-04,2.66113E+00,-4.88281E-02,4.07598E+00,6.1817395E-06
-5.145360E-04,2.67090E+00,-4.88281E-02,4.17363E+00,6.1817395E-06
-5.145336E-04,2.66113E+00,4.88281E-02,4.22246E+00,6.1817395E-06
-5.145312E-04,2.67090E+00,-6.83594E-02,3.97832E+00,6.1817395E-06
-5.145288E-04,2.70020E+00,1.07422E-01,4.17363E+00,6.1817395E-06
-5.145264E-04,2.69043E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.145240E-04,2.67090E+00,9.76562E-03,3.88066E+00,6.1817395E-06
-5.145216E-04,2.68066E+00,-9.76562E-03,4.17363E+00,6.1817395E-06
-5.145192E-04,2.68066E+00,-1.07422E-01,3.97832E+00,6.1817395E-06
-5.145168E-04,2.69043E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.145144E-04,2.68066E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.145120E-04,2.69043E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.145096E-04,2.67090E+00,9.76562E-03,4.22246E+00,6.1817395E-06
-5.145072E-04,2.64160E+00,-2.92969E-02,4.02715E+00,6.1817395E-06
-5.145048E-04,2.66113E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.145024E-04,2.68066E+00,-4.88281E-02,4.07598E+00,6.1817395E-06
-5.145000E-04,2.70020E+00,2.92969E-02,3.92949E+00,6.1817395E-06
-5.144976E-04,2.69043E+00,-2.92969E-02,4.02715E+00,6.1817395E-06
-5.144952E-04,2.68066E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.144928E-04,2.65137E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.144904E-04,2.66113E+00,9.76562E-03,4.12480E+00,6.1817395E-06
-5.144880E-04,2.67090E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.144856E-04,2.69043E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.144832E-04,2.69043E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.144808E-04,2.69043E+00,-6.83594E-02,4.17363E+00,6.1817395E-06
-5.144784E-04,2.66113E+00,-9.76562E-03,4.17363E+00,6.1817395E-06
-5.144760E-04,2.67090E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.144736E-04,2.70020E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.144712E-04,2.66113E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.144688E-04,2.68066E+00,2.92969E-02,4.12480E+00,6.1817395E-06
-5.144664E-04,2.67090E+00,9.76562E-03,4.12480E+00,6.1817395E-06
-5.144640E-04,2.66113E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.144616E-04,2.68066E+00,-9.76562E-03,3.92949E+00,6.1817395E-06
-5.144592E-04,2.70020E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.144568E-04,2.70996E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.144544E-04,2.69043E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.144520E-04,2.69043E+00,-2.92969E-02,3.97832E+00,6.1817395E-06
-5.144496E-04,2.69043E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.144472E-04,2.69043E+00,4.88281E-02,3.92949E+00,6.1817395E-06
-5.144448E-04,2.65137E+00,4.88281E-02,4.12480E+00,6.1817395E-06
-5.144424E-04,2.70020E+00,-4.88281E-02,4.07598E+00,6.1817395E-06
-5.144400E-04,2.69043E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.144376E-04,2.68066E+00,4.88281E-02,3.97832E+00,6.1817395E-06
-5.144352E-04,2.71973E+00,-9.76562E-03,3.88066E+00,6.1817395E-06
-5.144328E-04,2.71973E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.144304E-04,2.70020E+00,6.83594E-02,4.07598E+00,6.1817395E-06
-5.144280E-04,2.67090E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.144256E-04,2.67090E+00,9.76562E-03,4.22246E+00,6.1817395E-06
-5.144232E-04,2.70996E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.144208E-04,2.70020E+00,-2.92969E-02,3.92949E+00,6.1817395E-06
-5.144184E-04,2.69043E+00,4.88281E-02,4.12480E+00,6.1817395E-06
-5.144160E-04,2.70020E+00,8.78906E-02,4.07598E+00,6.1817395E-06
-5.144136E-04,2.69043E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.144112E-04,2.69043E+00,8.78906E-02,4.02715E+00,6.1817395E-06
-5.144088E-04,2.67090E+00,-6.83594E-02,4.07598E+00,6.1817395E-06
-5.144064E-04,2.67090E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.144040E-04,2.70020E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.144016E-04,2.69043E+00,-6.83594E-02,3.97832E+00,6.1817395E-06
-5.143992E-04,2.69043E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.143968E-04,2.66113E+00,6.83594E-02,4.07598E+00,6.1817395E-06
-5.143944E-04,2.70996E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.143920E-04,2.73926E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.143896E-04,2.71973E+00,4.88281E-02,3.97832E+00,6.1817395E-06
-5.143872E-04,2.68066E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.143848E-04,2.71973E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.143824E-04,2.75879E+00,4.88281E-02,3.88066E+00,6.1817395E-06
-5.143800E-04,2.68066E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.143776E-04,2.69043E+00,2.92969E-02,3.92949E+00,6.1817395E-06
-5.143752E-04,2.69043E+00,-9.76562E-03,3.88066E+00,6.1817395E-06
-5.143728E-04,2.71973E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.143704E-04,2.71973E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.143680E-04,2.70020E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.143656E-04,2.70020E+00,-6.83594E-02,4.12480E+00,6.1817395E-06
-5.143632E-04,2.72949E+00,-2.92969E-02,4.17363E+00,6.1817395E-06
-5.143608E-04,2.69043E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.143584E-04,2.73926E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.143560E-04,2.68066E+00,-4.88281E-02,4.12480E+00,6.1817395E-06
-5.143536E-04,2.69043E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.143512E-04,2.72949E+00,-2.92969E-02,4.22246E+00,6.1817395E-06
-5.143488E-04,2.70020E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.143464E-04,2.71973E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.143440E-04,2.71973E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.143416E-04,2.69043E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.143392E-04,2.69043E+00,2.92969E-02,3.88066E+00,6.1817395E-06
-5.143368E-04,2.71973E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.143344E-04,2.69043E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.143320E-04,2.70020E+00,-9.76562E-03,3.92949E+00,6.1817395E-06
-5.143296E-04,2.70020E+00,-6.83594E-02,4.02715E+00,6.1817395E-06
-5.143272E-04,2.72949E+00,6.83594E-02,3.97832E+00,6.1817395E-06
-5.143248E-04,2.71973E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.143224E-04,2.71973E+00,6.83594E-02,3.97832E+00,6.1817395E-06
-5.143200E-04,2.68066E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.143176E-04,2.72949E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.143152E-04,2.70996E+00,4.88281E-02,4.17363E+00,6.1817395E-06
-5.143128E-04,2.70020E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.143104E-04,2.72949E+00,-2.92969E-02,3.97832E+00,6.1817395E-06
-5.143080E-04,2.69043E+00,8.78906E-02,3.92949E+00,6.1817395E-06
-5.143056E-04,2.71973E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.143032E-04,2.71973E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.143008E-04,2.70020E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.142984E-04,2.70996E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.142960E-04,2.74902E+00,6.83594E-02,4.07598E+00,6.1817395E-06
-5.142936E-04,2.70996E+00,9.76562E-03,4.17363E+00,6.1817395E-06
-5.142912E-04,2.71973E+00,-8.78906E-02,4.17363E+00,6.1817395E-06
-5.142888E-04,2.71973E+00,-6.83594E-02,4.07598E+00,6.1817395E-06
-5.142864E-04,2.71973E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.142840E-04,2.70020E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.142816E-04,2.71973E+00,4.88281E-02,3.97832E+00,6.1817395E-06
-5.142792E-04,2.71973E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.142768E-04,2.72949E+00,4.88281E-02,4.17363E+00,6.1817395E-06
-5.142744E-04,2.72949E+00,2.92969E-02,3.88066E+00,6.1817395E-06
-5.142720E-04,2.70996E+00,-6.83594E-02,3.97832E+00,6.1817395E-06
-5.142696E-04,2.75879E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.142672E-04,2.71973E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.142648E-04,2.71973E+00,6.83594E-02,3.92949E+00,6.1817395E-06
-5.142624E-04,2.73926E+00,6.83594E-02,4.07598E+00,6.1817395E-06
-5.142600E-04,2.70020E+00,4.88281E-02,3.92949E+00,6.1817395E-06
-5.142576E-04,2.70020E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.142552E-04,2.71973E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.142528E-04,2.72949E+00,9.76562E-03,4.17363E+00,6.1817395E-06
-5.142504E-04,2.71973E+00,-2.92969E-02,4.02715E+00,6.1817395E-06
-5.142480E-04,2.71973E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.142456E-04,2.75879E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.142432E-04,2.72949E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.142408E-04,2.71973E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.142384E-04,2.70996E+00,2.92969E-02,4.22246E+00,6.1817395E-06
-5.142360E-04,2.71973E+00,-2.92969E-02,4.12480E+00,6.1817395E-06
-5.142336E-04,2.72949E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.142312E-04,2.72949E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.142288E-04,2.71973E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.142264E-04,2.72949E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.142240E-04,2.71973E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.142216E-04,2.74902E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.142192E-04,2.71973E+00,8.78906E-02,4.02715E+00,6.1817395E-06
-5.142168E-04,2.72949E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.142144E-04,2.75879E+00,8.78906E-02,4.02715E+00,6.1817395E-06
-5.142120E-04,2.74902E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.142096E-04,2.72949E+00,-6.83594E-02,3.88066E+00,6.1817395E-06
-5.142072E-04,2.73926E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.142048E-04,2.72949E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.142024E-04,2.72949E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.142000E-04,2.71973E+00,2.92969E-02,3.92949E+00,6.1817395E-06
-5.141976E-04,2.73926E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.141952E-04,2.71973E+00,-4.88281E-02,4.12480E+00,6.1817395E-06
-5.141928E-04,2.73926E+00,9.76562E-03,4.17363E+00,6.1817395E-06
-5.141904E-04,2.74902E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.141880E-04,2.72949E+00,2.92969E-02,4.27129E+00,6.1817395E-06
-5.141856E-04,2.75879E+00,-4.88281E-02,3.97832E+00,6.1817395E-06
-5.141832E-04,2.75879E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.141808E-04,2.70996E+00,1.07422E-01,4.07598E+00,6.1817395E-06
-5.141784E-04,2.73926E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.141760E-04,2.71973E+00,-9.76562E-03,4.17363E+00,6.1817395E-06
-5.141736E-04,2.75879E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.141712E-04,2.75879E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.141688E-04,2.74902E+00,-2.92969E-02,4.02715E+00,6.1817395E-06
-5.141664E-04,2.71973E+00,9.76562E-03,4.12480E+00,6.1817395E-06
-5.141640E-04,2.73926E+00,2.92969E-02,4.17363E+00,6.1817395E-06
-5.141616E-04,2.72949E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.141592E-04,2.72949E+00,-9.76562E-03,4.17363E+00,6.1817395E-06
-5.141568E-04,2.72949E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.141544E-04,2.73926E+00,-2.92969E-02,4.22246E+00,6.1817395E-06
-5.141520E-04,2.74902E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.141496E-04,2.72949E+00,-4.88281E-02,4.17363E+00,6.1817395E-06
-5.141472E-04,2.72949E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.141448E-04,2.72949E+00,4.88281E-02,4.17363E+00,6.1817395E-06
-5.141424E-04,2.74902E+00,-4.88281E-02,4.22246E+00,6.1817395E-06
-5.141400E-04,2.71973E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.141376E-04,2.75879E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.141352E-04,2.74902E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.141328E-04,2.75879E+00,9.76562E-03,4.12480E+00,6.1817395E-06
-5.141304E-04,2.73926E+00,1.46484E-01,4.17363E+00,6.1817395E-06
-5.141280E-04,2.74902E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.141256E-04,2.73926E+00,-9.76562E-03,4.22246E+00,6.1817395E-06
-5.141232E-04,2.74902E+00,2.92969E-02,4.12480E+00,6.1817395E-06
-5.141208E-04,2.72949E+00,-6.83594E-02,4.07598E+00,6.1817395E-06
-5.141184E-04,2.70996E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.141160E-04,2.73926E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.141136E-04,2.73926E+00,9.76562E-03,4.12480E+00,6.1817395E-06
-5.141112E-04,2.75879E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.141088E-04,2.75879E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.141064E-04,2.72949E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.141040E-04,2.73926E+00,2.92969E-02,4.17363E+00,6.1817395E-06
-5.141016E-04,2.75879E+00,6.83594E-02,4.07598E+00,6.1817395E-06
-5.140992E-04,2.75879E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.140968E-04,2.71973E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.140944E-04,2.74902E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.140920E-04,2.75879E+00,6.83594E-02,4.07598E+00,6.1817395E-06
-5.140896E-04,2.73926E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.140872E-04,2.74902E+00,4.88281E-02,4.22246E+00,6.1817395E-06
-5.140848E-04,2.73926E+00,-4.88281E-02,3.92949E+00,6.1817395E-06
-5.140824E-04,2.76855E+00,-4.88281E-02,4.07598E+00,6.1817395E-06
-5.140800E-04,2.74902E+00,-6.83594E-02,4.07598E+00,6.1817395E-06
-5.140776E-04,2.75879E+00,2.92969E-02,4.22246E+00,6.1817395E-06
-5.140752E-04,2.75879E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.140728E-04,2.75879E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.140704E-04,2.74902E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.140680E-04,2.71973E+00,4.88281E-02,3.88066E+00,6.1817395E-06
-5.140656E-04,2.75879E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.140632E-04,2.73926E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.140608E-04,2.74902E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.140584E-04,2.77832E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.140560E-04,2.75879E+00,-9.76562E-03,4.17363E+00,6.1817395E-06
-5.140536E-04,2.72949E+00,-9.76562E-03,4.17363E+00,6.1817395E-06
-5.140512E-04,2.72949E+00,-2.92969E-02,4.17363E+00,6.1817395E-06
-5.140488E-04,2.71973E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.140464E-04,2.74902E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.140440E-04,2.75879E+00,-6.83594E-02,4.22246E+00,6.1817395E-06
-5.140416E-04,2.75879E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.140392E-04,2.75879E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.140368E-04,2.75879E+00,9.76562E-03,4.12480E+00,6.1817395E-06
-5.140344E-04,2.75879E+00,2.92969E-02,4.22246E+00,6.1817395E-06
-5.140320E-04,2.78809E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.140296E-04,2.73926E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.140272E-04,2.76855E+00,6.83594E-02,4.12480E+00,6.1817395E-06
-5.140248E-04,2.74902E+00,4.88281E-02,3.88066E+00,6.1817395E-06
-5.140224E-04,2.76855E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.140200E-04,2.73926E+00,2.92969E-02,3.88066E+00,6.1817395E-06
-5.140176E-04,2.76855E+00,9.76562E-03,4.12480E+00,6.1817395E-06
-5.140152E-04,2.75879E+00,9.76562E-03,4.12480E+00,6.1817395E-06
-5.140128E-04,2.77832E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.140104E-04,2.75879E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.140080E-04,2.75879E+00,1.07422E-01,4.07598E+00,6.1817395E-06
-5.140056E-04,2.76855E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.140032E-04,2.77832E+00,4.88281E-02,4.12480E+00,6.1817395E-06
-5.140008E-04,2.78809E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.139984E-04,2.78809E+00,-2.92969E-02,3.97832E+00,6.1817395E-06
-5.139960E-04,2.75879E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.139936E-04,2.78809E+00,-9.76562E-03,3.88066E+00,6.1817395E-06
-5.139912E-04,2.78809E+00,4.88281E-02,3.97832E+00,6.1817395E-06
-5.139888E-04,2.74902E+00,2.92969E-02,4.12480E+00,6.1817395E-06
-5.139864E-04,2.76855E+00,2.92969E-02,4.27129E+00,6.1817395E-06
-5.139840E-04,2.75879E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.139816E-04,2.75879E+00,-4.88281E-02,3.97832E+00,6.1817395E-06
-5.139792E-04,2.75879E+00,9.76562E-03,4.17363E+00,6.1817395E-06
-5.139768E-04,2.76855E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.139744E-04,2.76855E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.139720E-04,2.76855E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.139696E-04,2.73926E+00,1.26953E-01,4.02715E+00,6.1817395E-06
-5.139672E-04,2.75879E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.139648E-04,2.75879E+00,9.76562E-03,4.17363E+00,6.1817395E-06
-5.139624E-04,2.75879E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.139600E-04,2.75879E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.139576E-04,2.79785E+00,-4.88281E-02,3.97832E+00,6.1817395E-06
-5.139552E-04,2.78809E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.139528E-04,2.77832E+00,4.88281E-02,4.12480E+00,6.1817395E-06
-5.139504E-04,2.75879E+00,9.76562E-03,4.22246E+00,6.1817395E-06
-5.139480E-04,2.76855E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.139456E-04,2.80762E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.139432E-04,2.75879E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.139408E-04,2.78809E+00,2.92969E-02,4.17363E+00,6.1817395E-06
-5.139384E-04,2.76855E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.139360E-04,2.75879E+00,2.92969E-02,4.12480E+00,6.1817395E-06
-5.139336E-04,2.76855E+00,-9.76562E-03,3.92949E+00,6.1817395E-06
-5.139312E-04,2.76855E+00,6.83594E-02,4.22246E+00,6.1817395E-06
-5.139288E-04,2.76855E+00,9.76562E-03,4.17363E+00,6.1817395E-06
-5.139264E-04,2.74902E+00,-2.92969E-02,4.12480E+00,6.1817395E-06
-5.139240E-04,2.75879E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.139216E-04,2.75879E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.139192E-04,2.77832E+00,2.92969E-02,4.17363E+00,6.1817395E-06
-5.139168E-04,2.75879E+00,-2.92969E-02,4.12480E+00,6.1817395E-06
-5.139144E-04,2.77832E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.139120E-04,2.73926E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.139096E-04,2.77832E+00,2.92969E-02,4.22246E+00,6.1817395E-06
-5.139072E-04,2.75879E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.139048E-04,2.75879E+00,-9.76562E-03,3.78301E+00,6.1817395E-06
-5.139024E-04,2.78809E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.139000E-04,2.75879E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.138976E-04,2.79785E+00,2.92969E-02,4.12480E+00,6.1817395E-06
-5.138952E-04,2.79785E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.138928E-04,2.77832E+00,1.07422E-01,3.88066E+00,6.1817395E-06
-5.138904E-04,2.77832E+00,9.76562E-03,4.07598E+00,6.1817395E-06
